Title,Text,Section
Suryakumar Yadav looks to shine the light on his talent again,"We're now on WhatsApp. Click to join.

The opponents, Australia, will be familiar yet unfamiliar. Many of their ace players have gone back home but they still have seven from their ODI champions’ squad; that includes a certain Travis Head. It is a series that many (players and fans) would have perhaps preferred to sit out but those who have been named, on both sides, have a job to do.

That’s professional sport and poor scheduling for you.

“It is difficult,” said Yadav ahead of the first T20I. “It will take time. You can’t just get up the next morning and forget everything else. Obviously, we would have loved to win but then, as you say, when you get up next morning, there is sunlight again... light at the end of the tunnel. You have to forget and move on.""

And what does moving on truly mean for Surya? He has been India's breakout star in T20 cricket for a while now but as the World Cup final showed all those watching, ODIs aren’t his cup of tea. On a slowish wicket, he struggled to play with the belligerence we have come to associate with his batting. He got stuck, as did India.

To many this was why India should have perhaps considered Ishan Kishan as an option. The left-hander would have perhaps presented a different problem to the Aussies. At this point though, all those thoughts are little more than the ‘what ifs’ that accompany every failure.

The numbers have been repeated often enough in the recent past but are worth putting out again: in 37 ODIs, Surya averages 25.8 at a strike-rate of 105 whereas in 53 T20Is, he averages 46.0 at a strike-rate 172.7. The difference is stark and illustrates why he is widely regarded as a side character in ODIs but a bona fide star in T20 cricket.

His endeavour will be to try and take the handbrakes off in a format he clearly gets. The muddled thinking that plagues him in ODIs miraculously clears up in the shortest format and India and Surya are both the better for it. No one blames anyone for playing shots in T20 cricket and that is what Surya, the skipper, is preaching to his team as well.

“Let’s be very selfless when you go onto the field because I am a guy that doesn’t think too much about personal milestones instead of the team’s goal,” said Surya. “I have always told them you need to keep the team’s goal first. I have played a lot of times with them in the IPL and few India games as well. It wasn’t that difficult and it is really exciting to get back onto the field.”

The excitement is a mix of real and imagined but with the ICC T20 World Cup scheduled in June 2024, every match still has some value, though one reckons that IPL 2024 will be the real deal breaker.

“Keeping the T20 World Cup in mind, games that we play up to them are very important,” said Surya. “My message to them is very clear, ‘just be fearless’. They are in good nick, the team management tells me, and I have told them to enjoy their time in the middle, not do anything different as at the end of the day, this is just another game of cricket.”

Just another game of cricket, indeed. Nothing like the previous one he played.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

Click to Top

Story Saved",Cricket
Haris Rauf's PCB contract could be revised after refusing to play Tests in Australia,"We're now on WhatsApp. Click to join.

The 'Category A' has only three players including Babar Azam, Mohammad Rizwan and Shaheen Afridi.

A reliable source said that some senior officials in the Pakistan Cricket Board were unhappy at the attitude of Haris and also over the statements made by his Lahore Qalandars coach Aqib Javed, who defended the express pace bowler.

Pakistan’s new chief selector Wahab Riaz hit out at Haris on Monday for first agreeing to be considered for the Tests in Australia before making himself unavailable two days later citing workload and fitness concerns.

Wahab, himself a fast bowler who appeared in three World Cups, made it clear that being a centrally contracted player, Haris should have been available for the Test series.

“I and the Director of Pakistan team, Muhammad Hafeez, we went and spoke to him in detail and told him that both the captain and coach wanted him (Haris) to play in Australia as he was an impact bowler and we assured him he would not bowl more then 10-12 overs in a day in Australia,” Wahab had said at his press conference while announcing the squad for Australia.

“We also spoke to the team physio and trainer and they said Haris had no fitness issues and there would be no problem with him in Australia,” Wahab said.

Hours later sources quoting Haris in the Pakistan media said he had never made himself available for the Tests and had told the selectors he wanted to focus on white ball cricket and manage his workload.

But the source said that the very fact that Haris didn’t come out with a denial directly had convinced the senior board officials he was playing games with the board and selectors.

“There has been discussion that if Haris is only focussed on white ball cricket then the central contact given to him also needs to be reviewed since he was placed in category B which carries a monthly retainer of over 4 million rupees plus enhanced match fees, bonuses and a share in the PCB’s share of ICC revenues.

“Those players were given top two categories who were considered all format players,” the source said.

He said it could be expected that the board might either ask Haris for his final decision on red ball cricket and revise his contract and the player also has the option of going freelance and returning the central contract to the board like other international players including Trent Bolt, Jason Roy etc.

“A NOC for playing in the Big Bash could also be withheld by the board,” the source added.

The source said that both Hafeez and Wahab had conveyed their disappointment over Haris' attitude to the PCB chairman Zaka Ashraf.

Haris played one Test back in December against England in Rawalpindi where he bowled just 13 overs before getting injured.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

Click to Top

Story Saved",Cricket
India mourning World Cup loss face Aussies again in T20 series,"We're now on WhatsApp. Click to join.

A breathing space of at least 10 days would have helped Indian fans who were emotionally invested in the spectacular World Cup run for 45 days only to be left dejected. That only two journalists attended the news conference of Suryakumar Yadav, leading the side, in Vizag on Wednesday suggested a distinct lack of interest.

While most of India’s World Cup squad will take a break, the Australia players are more affected by the packed scheduling. Almost half the players from the winning side, including Travis Head, the batting hero of the final and semi-final, are staying back.

A World Cup win deserves a grand public celebration back home, a once in a lifetime chance to soak in the adulation. But Head admitted he will return to Australia only 12 days after the World Cup victory. Glenn Maxwell, Adam Zampa and Steve Smith are also among those who have stayed back for the T20 series.

This begs the question, when finalising the dates, how could the two cricket boards not have considered the prospect of their teams going all the way?

Besides Yadav, Ishan Kishan and Prasidh Krishna from the Cup squad will have to lift their energy levels. Ishan played two games and Prasidh none, but they were with the team since the Asia Cup preparatory camp.

NO HERO’S RETURN FOR HEAD

Save a thought for Head, the player of the final, who will have to refocus on the bilateral series instead of savouring his achievement. Celebrations and farewells are all about timing. It has no value if that moment is lost. You don’t have an open-top bus parade two weeks later, for example.

Head is not as high profile as Smith or Maxwell, and his moments under the sun have been few. Instead of touching down in Australia to a hero’s welcome, he will return only after the series ends on December 3.

The T20 series has also resulted in a low-key return for the rest of the Australia ODI squad. “We've all split off our own different ways, there’s T20s coming up, some guys are on aeroplanes at the moment getting home as well,” wicketkeeper-batsman Alex Carey told reporters on landing in Adelaide. “It’s probably pretty odd scheduling now that you look at it, to win a World Cup and a few days later you’re playing again.”

The Australia ODI team next plays only in February, against West Indies. According to reports, Cricket Australia has planned a public celebration when the Test squad assembles in Perth on the December 9-10 weekend for the first Test against Pakistan, though Maxwell, Zampa and Inglis may miss that function too as they will be with their Big Bash League teams.

Ultimately cricket is about commerce, but even from the viewers’ point of view, it amounts to overkill. Former England skipper Michael Vaughan, who was in India as an expert during the World Cup, called the T20 series “complete greed and overkill”.

“Why can't we allow players the chance to have a moment’s rest after a WC or whoever wins the chance to celebrate properly for a couple of weeks,” he wrote on X.

The same thing happened to the India players after their 2011 ODI World Cup victory. They had just a six-day break after Cup final on April 2 before IPL started. It gave MS Dhoni’s side hardly any time to savour the win. That was at least franchise cricket, but this is national team duty straightaway.

T20 WORLD CUP BUILD-UP

The series will start the build-up to next year’s T20 World Cup in the West Indies and USA. For India’s young players, it will be an opportunity to impress the selectors against a strong Australia.

The focus will on Surya, who gets his favoured platform after the disappointment in the final. He will lead India for the first time. His Mumbai Indians teammate, Ishan Kishan too has the chance to prove he is an effective T20 bat in international cricket after underwhelming efforts in his last few T20I series. In eight games in 2023, he averages 12.13 at a strike rate of 89.81.

Axar Patel, who missed the World Cup due to a quadriceps strain, is back and will be hungry to prove himself as he competes with Ravindra Jadeja for the spin-bowling all-rounder's spot.

Yashasvi Jaiswal, Ruturaj Gaikwad, Rinku Singh, Tilak Varma, Arshdeep Singh and Ravi Bishnoi have done well in the opportunities they have got. They will have to make their chances count against a strong Australia.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

ABOUT THE AUTHOR Sanjjeev K Samyal Sanjjeev K Samyal heads the sports team in Mumbai and anchors HT’s cricket coverage. ...view detail

Click to Top

Story Saved",Cricket
"Virat Kohli moves to third spot in ODI rankings, three Indian batters in top four","We're now on WhatsApp. Click to join.

While Gill has 826 points, Pakistan batter Babar Azam is second with 824 points and Kohli now has 791 points.

India captain Rohit Sharma, who gave his side an explosive start in almost every outing. also jumped one spot and is now placed fourth with 769 rating points. India now have three batters in the top four of the ODI rankings. Rohit smashed 597 runs and he and Kohli were the two leading run scorers of the tournament.

Gill, who missed a few matches, amassed 354 runs in the showpiece event and Babar scored 320 runs as Pakistan failed to qualify for the semi-final of the tournament.

Meanwhile, South Africa opener Quinton de Kock, who has announced retirement from the format, slipped two spots to fifth, while New Zealand batter Daryl Mitchell jumped five spots to sixth. He scored 134(119) against India in the semi-final and amassed 552 runs at the World Cup.

Australia's World Cup winner, Travis Head witnessed a massive climb in his rankings. He jumped 28 spots to 15th overall after his match-winning performance in the summit clash against India.

If we shift our focus to the bowlers, South Africa spinner Keshav Maharaj sits at the top, with a slew of Australian players making inroads following their World Cup triumph.

Josh Hazlewood has moved up four places to second overall, while Mitchell Starc moved up eight places to 12th and skipper Pat Cummins moved up seven places to 27th.

Mohammed Siraj (third) and Jasprit Bumrah (fourth) stay in the top ten for ODI bowlers but teammate Kuldeep Yadav dipped one spot to tie sixth.

Surprisingly, Shami slipped to 10th position with 648 points from earlier 657.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

ABOUT THE AUTHOR HT Sports Desk At HT Sports Desk, passionate reporters work round the clock to provide detailed updates from the world of sports. Expect nuanced match reports, previews,reviews, technical analysis based on statistics, the latest social media trends, expert opinions on cricket, football, tennis, badminton, hockey,motorsports, wrestling, boxing, shooting, athletics and much more. ...view detail

Click to Top

Story Saved",Cricket
'Odd scheduling': India series puts dampener on Australia's World Cup celebrations,"We're now on WhatsApp. Click to join.

It was a far cry from some of the raucous ticker-tape parades enjoyed by victorious Australian cricket teams of yesteryear. ""We've all split off our own different ways, there's T20s coming up, some guys are on aeroplanes at the moment getting home as well,"" wicketkeeper-batsman Alex Carey told reporters on arrival home in Adelaide.

He added: ""It's probably pretty odd scheduling now that you look at it, to win a World Cup and a few days later you're playing again.""

India have named an almost completely different squad for the series, which starts in Visakhapatnam and then goes to four different venues, concluding in Bengaluru on December 3.

Suryakumar Yadav will captain for the first time, in the absence of Rohit Sharma, and is one of only three players retained from India's World Cup squad.

Former England skipper Michael Vaughan was much less diplomatic than Carey about the prospect of India and Australia meeting again so soon.

After Australia's veteran opener David Warner withdrew from the series on Tuesday, Vaughan wrote on social media: ""As all the players who won the World Cup should.

""They should have been pulled out to allow them time to recover but importantly get back to Oz to enjoy the celebrations.""

Vaughan, who is now a high-profile pundit, was even more forthright last week, calling the series ""complete greed and overkill"".

""Why can't we allow players the chance to have a moment's rest after a WC or whoever wins the chance to celebrate properly for a couple of weeks,"" he wrote on X, formerly known as Twitter. The World Cup trophy has remained in India and will not be reunited with captain Cummins -- who has this year also guided Australia to win the World Test Championship and retain the Ashes -- until next week, The Age newspaper said.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

Click to Top

Story Saved",Cricket
"Magic moments win tournaments, India’s were all before the final","We're now on WhatsApp. Click to join.

Early in West Indies’ run chase, Balwinder Singh Sandhu clean bowled Gordon Greenidge with a banana inswinger.

A little while later came another moment of magic. Rampaging Viv Richards, threatening to destroy India’s bowling and win the match on his own, hit Madan Lal high between square leg and mid-wicket which Kapil Dev, running behind 20-25 yards keeping his eyes on the ball over his shoulder, converted into a stunning catch.

Richards’s dismissal for 33 opened up a match that till that point had been one-sided. The West Indies innings lost rhythm, wickets started falling, and overhauling a paltry 183, which looked a cakewalk at the halfway stage, became a mountain too high to climb. India won by 43 runs.

I’ve dwelt at some length on the 1983 final because it resonates most strongly in the Indian context. There are several other such examples in World Cup history.

The 1975 final is widely remembered for Clive Lloyd, hitting the ball like a lumberjack, scoring a powerful 102. But the moments of magic came from 23-year-old Viv Richards, in his first year in international cricket, running out three batsmen with his alacrity in the field and pinpoint accuracy of his throws, to scuttle the Aussie run chase.

In the 1992 final, Pakistan were defending a not-so-large score. England looked to be chasing the target serenely till the magical over from Wasim Akram in which he got the set Allan Lamb and dangerous Chris Lewis off successive deliveries to turn the match on its head.

In 2015, Mitchell Starc bowled New Zealand captain Brendon McCullum, who had been in dazzling form till then, in the first over, and the Kiwis floundered after this body blow.

In 2019, in the semi-final against New Zealand, India were odds-on favourites. But in a match which got extended into the second day because of inclement weather, they suffered a shock defeat chasing a modest target. An incisive opening spell by Trent Boult and Matt Henry saw India lose 3 wickets – including Rohit and Virat – in a jiffy, and all hopes of reaching the final went kaput.

Sometimes moments of magic for one team coincide with moments of madness for the opposition. In the ODI World Cup 1996 semi-final at Mohali, West Indies were cruising to victory at 165-3 chasing 207, but collapsed sensationally for 202 against Shane Warne.

In the 1999 semi-final between Australia and South Africa, the latter inexplicably stumbled a second time. Herschelle Gibbs first didn’t complete a catch of Steve Waugh, allowing him to make a gritty half-century to win the Super Six game. Then, while chasing 213 in the semis, last man Allan Donald was run out in a crazy mix-up with Lance Klusener with the scores tied. Australia went through to the final because they finished higher in the Super Six stage.

In highlighting these incidents, I don’t mean to suggest that knockout matches and finals are won or lost only on moments of magic or madness. In all cases of teams that have won major tournaments in limited overs cricket, sustained excellence over a period of time, tenacity and ambition are crucial. However, moments of magic are triggers that can swerve, swing and spin a match away from an anticipated course and lead to an unexpected result.

In Sunday’s final, there was one acutely magical moment. It belonged to Australia when Travis Head ran back 25-30 yards, looked over his shoulder to judge the trajectory of the ball, and dive full-length forward to hold a catch that dismissed Rohit Sharma. Rohit looked in stupendous touch till then and good enough to take the game away from Australia. His dismissal changed the momentum and trend of play, arguably even the result.

Head was not done for the day. In the run chase he tamed India’s vaunted pacers and scored heavily against spinners with strokes of guts and inventiveness to lead his team to a fantastic win. It was a tour de force performance by a player who had only just made it to the tournament at the halfway stage.

In terms of quality of cricket India were undoubtedly the best side in the tournament. Till the final. That’s where the champion team is decided. India failed this test.

The tenor and texture of India’s campaign reveals the depth and quality of talent in India. In a way. It also creates a template that can make India a more creative and stronger force in limited overs cricket. However, this still doesn't answer whether India can win tournaments consistently.

That, agonisingly, is still to be learnt.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

Click to Top

Story Saved",Cricket
Afghanistan to tour India for three-match T20I series starting from January 11,"We're now on WhatsApp. Click to join.

The first of the three-match T20I series is scheduled for January 11 in Mohali, followed by the second and third matches on January 14 and 17 in Indore and Bengaluru, respectively.

While Afghanistan and India have crossed paths in various Asian Cricket Council (ACC) and ICC events, this series marks the first time these nations will engage in a multi-match white-ball series. Both sides have met in five T20I matches so far, with India winning all of them.

Afghanistan recently visited India for the ICC Men's Cricket World Cup 2023, where they secured the 6th position on the points table after registering memorable victories against England, Pakistan, Sri Lanka, and Bangladesh.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

Click to Top

Story Saved",Cricket
ICC bans transgender players from international women's cricket in major policy decision,"We're now on WhatsApp. Click to join.

""The new policy is based on the following principles (in order of priority), protection of the integrity of the women's game, safety, fairness and inclusion, and this means any Male to Female participants who have been through any form of male puberty will not be eligible to participate in the international women's game regardless of any surgery or gender reassignment treatment they may have undertaken.""

Gender reassignment and treatment have been a hotly-debated topic in world athletics for years. ICC arrived at the decision at its Board meeting in Ahmedabad on Tuesday. Asked what was the trigger for ICC to bring about this change, a source said it was due to ""cricket's inclusion in the 2028 Olympics.""

""Since cricket will be an Olympic sport, it has to be governed by the Olympic guidelines. This gender issue is a huge one at global level. The International Olympic Committee (IOC) has changed regulations and advised sports to implement regulations that are suitable for their sport, which is what we have done,"" said an ICC source.

World Athletic (WA), the governing body for track and field and other running competitions, had also barred transgender women, who went through male puberty, from competing in women's events at international competitions. The policy took effect on 31 March, 2023.

WA also ruled that to compete as a woman, athletes must have a testosterone level below 2.5 nanomoles per liter (nmol/L) for at least 24 months before an international competition.

South African runner Caster Semeneya was barred from competing precisely for this reason as testosterone level in her body were more than the prescribed limit.

World governing bodies for cycling (UCI) and swimming (FINA) had also introduced the same regulation in their sport while World Rugby has an outright ban on trans women in international women's rugby.

The ICC, while firming up rules for gender eligibility for international women's cricket, left the issue at the domestic level in the hands of the member boards.

""The review, which was led by the ICC Medical Advisory Committee chaired by Dr Peter Harcourt, relates solely to gender eligibility for international women's cricket, whilst gender eligibility at domestic level is a matter for each individual Member Board, which may be impacted by local legislation. The regulations will be reviewed within two years,"" said the ICC.

ICC Chief Executive Geoff Allardice said the world governing body had arrived at the decision following ""extensive consultations"".

""The changes to the gender eligibility regulations resulted from an extensive consultation process and is founded in science and aligned with the core principles developed during the review.

""Inclusivity is incredibly important to us as a sport, but our priority was to protect the integrity of the international women's game and the safety of players,"" said Allardice.

Meanwhile, the Chief Executives' Committee (CEC) endorsed a plan to accelerate the development of women match officials, which includes equal match-day pay for ICC umpires across men's and women's cricket, and ensuring there is one neutral umpire in every ICC Women's Championship series from January next year.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

Click to Top

Story Saved",Cricket
"Hat-trick of gut-wrenching defeats for Dravid, Rohit","We're now on WhatsApp. Click to join.

In 2011, MS Dhoni’s India lost one and tied one league match, only to bring their A game in the three back-to-back knockout matches as India triumphed for the second time. That’s also what Pat Cummins-led Australia have been able to do.

Spectacular as the class of 2023 was, it will be a mere addition to the list of Indian sides that failed to cross the final hurdle. It’s now been nine ICC events in ten attempts where India have failed to boss the knockout rounds. They were eliminated in the group stages at the 2021 T20 World Cup. For Sharma and head coach Rahul Dravid, brought together to win ICC trophies, have steered India through dominant league stage performances in three tournaments. Unfortunately, each time, across three formats in their two years together, the title remains elusive.

Dravid would not have signed up for the job promising trophies. He understands the vagaries of sport too well and philosophises losses even better. “It's tough…but that's sport. It can happen. The sun will come up tomorrow morning,” he said in Ahmedabad on Sunday. “We'll learn from it. We’ll reflect.”

When he and Sharma, who Dravid said “gave a lot of his personal time and energy to the campaign”, sit out to reflect calmly, they will wonder if any of their plans could have been different. “I didn't feel at any stage going into this game that there were any nerves or the guys were intimidated,” Dravid said.

What if Rohit had won the toss and bowled first? Runs on the board though is never a bad ploy in a final. But ow could Cummins and the Aussie think-tank read the foreign pitch so accurately? It seemed Australia knew well considering how they dried up India’s runs in the middle overs and coasted to victory, taming the tournament’s most successful bowling attack under lights.

There is still no unanimity over what the par score would have been. Rohit said 30-40 more runs would have been good. Cummins said even “300 might have been tough but achievable”. The Aussie skipper might have been just rubbing it in. But could India’s batters have strived to put the Australia bowlers off in the middle overs?

“We lost wickets just when we felt we built a partnership and we can start going,” said Dravid. He didn’t agree that those partnerships, till the time wickets fell, were too defensive – India scored just two boundaries and scored at 3.9 runs per over between overs 11-40. To another question, he said India “managed (with five bowlers) pretty well, except for probably this final”. Perhaps, the batting group was worried, not just about the long tail but how productive batters Nos. 6 and 7 would be without the injured Hardik Pandya.

Mohammed Shami’s around the wicket record against left-handers may have tempted Rohit to hand him the new ball against Travis Head and Dave Warner, but they may, on hindsight, agree with former Aussie skipper Ricky Ponting’s comment that Mohammed Siraj was rendered ineffective coming on second change. Head’s sensational century then stole the match away.

The explosive left-hander had much the same way taken the World Test Championship final away from India’s grasp on Day 1. That was only five months ago when India’s pacers, without Jasprit Bumrah, allowed Head safe passage without testing him with short balls, seen as his technical weakness. “There was a debate if we should go short and whether the wet Dukes ball would swing. It was decided that the bowlers should bowl full,’ a team member had said after the Oval loss.

Bowling coach Paras Mhambrey had later said it was skipper Rohit’s instinctive call to delay bowling bouncers (Head batted at No.5 and top-scored with 163 off 174 balls). Fine margins, which can prove costly in matches where you see the exit door from the corner of your eye.

It’s widely acknowledged that Indian batters were tame in the T20 World Cup semi-final against England in 2022. Rohit’s decision to go the aggressive route in the powerplays in this World Cup may have stemmed from the manner of that defeat at Adelaide. He walked the talk even in the final, scoring at a strike rate of 151. One will never know if the rest of India’s batters could have done more.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

ABOUT THE AUTHOR Rasesh Mandani Rasesh Mandani loves a straight drive. He has been covering cricket, the governance and business side of sport for close to two decades. He writes and video blogs for HT. ...view detail

Click to Top

Story Saved",Cricket
'Will Rohit Sharma be playing or…': Sreesanth picks Team India's squad for next ICC World Cup,"We're now on WhatsApp. Click to join.

ALSO READ: Suryakumar Yadav to lead India in Australia series, Shreyas Iyer will join squad as vice-captain for last 2 T20Is

‘Will Rohit be playing or not is a big question’

Making an early prediction for next year's World Cup, former Indian pacer Shanthakumaran Nair Sreesanth feels the 2007 champions will have either Rohit or Hardik Pandya at the helm. India made it to the semi-finals of the T20 World Cup under Rohit's leadership in 2022. ""Will Rohit Sharma be playing or not is a big question. He'll be captain because he has won all those IPLs. Either Rohit Sharma or Hardik Pandya will be captain depending on the situation, the surroundings,"" Sreesanth told Sportskeeda.

‘Rishabh Pant should be there as third keeper’

The former India pacer also believes that superstar Rishabh Pant will be fit for selection as the third wicketkeeper at the T20 World Cup. Pant missed major marquee events after suffering multiple injuries in a serious car crash last year. ""Rishabh Pant, if he's fit should be there as the third keeper because he might need some time to come back to the setup. We need a match-winner, not someone who just sticks around. We need a player who is ready to play and win matches. That's as of now. He might be the second or first wicketkeeper depending on form,"" Sreesanth added.

Sreesanth picks his India's preliminary squad for T20 World Cup:

Rohit Sharma, Virat Kohli, Hardik Pandya, Yashasvi Jaiswal, Suryakumar Yadav, Ishan Kishan, KL Rahul, Rishabh Pant, Mohammed Shami, Bumrah, Ravindra Jadeja, Mohammed Siraj.

Catch all the Latest cricket news, and Live score related updates on Hindustan Times Website and APPs

SHARE THIS ARTICLE ON

ABOUT THE AUTHOR HT Sports Desk At HT Sports Desk, passionate reporters work round the clock to provide detailed updates from the world of sports. Expect nuanced match reports, previews,reviews, technical analysis based on statistics, the latest social media trends, expert opinions on cricket, football, tennis, badminton, hockey,motorsports, wrestling, boxing, shooting, athletics and much more. ...view detail

Click to Top

Story Saved",Cricket
